IV_Name,IV_Value,Trial,Prob_Cop_After_Cop,Prob_Cop_After_Def
miscommunicationRate,0.036000000000000004,3,0.30976875,0.0676423
miscommunicationRate,0.036000000000000004,4,0.48255754999999995,0.059859499999999996
miscommunicationRate,0.037,0,0.10789460000000002,0.05812194999999999
miscommunicationRate,0.037,1,0.057946450000000004,0.06258950000000002
miscommunicationRate,0.037,2,0.04703625000000001,0.12149234999999999
miscommunicationRate,0.037,3,0.2582808,0.0819102
miscommunicationRate,0.037,4,0.43890655,0.058162500000000006
miscommunicationRate,0.038,0,0.34961079999999994,0.07785040000000001
miscommunicationRate,0.038,1,0.1423169,0.11715174999999997
miscommunicationRate,0.038,2,0.12913784999999997,0.05241044999999998
miscommunicationRate,0.038,3,0.029313,0.02680475
miscommunicationRate,0.038,4,0.0261498,0.2922222
miscommunicationRate,0.039,0,0.79788665,0.06047735
miscommunicationRate,0.039,1,0.04400325,0.0373513
miscommunicationRate,0.039,2,0.08304320000000001,0.1130768
miscommunicationRate,0.039,3,0.04102775000000001,0.12138165000000001
miscommunicationRate,0.039,4,0.201455,0.17004994999999998
miscommunicationRate,0.04,0,0.05791160000000001,0.0445073
miscommunicationRate,0.04,1,0.1053648,0.06455744999999999
miscommunicationRate,0.04,2,0.25456460000000003,0.21176735000000005
miscommunicationRate,0.04,3,0.0258312,0.1926965
miscommunicationRate,0.04,4,0.36915970000000004,0.0417049
miscommunicationRate,0.041,0,0.10079940000000001,0.1708798
miscommunicationRate,0.041,1,0.06405995,0.07366644999999998
miscommunicationRate,0.041,2,0.06540565000000001,0.05171869999999999
miscommunicationRate,0.041,3,0.0702372,0.1311277
miscommunicationRate,0.041,4,0.12680570000000002,0.020687749999999998
miscommunicationRate,0.042,0,0.057248999999999994,0.1789036
miscommunicationRate,0.042,1,0.32403825,0.11073854999999999
miscommunicationRate,0.042,2,0.24242855,0.07671745
miscommunicationRate,0.042,3,0.22160320000000003,0.061091049999999994
miscommunicationRate,0.042,4,0.04299385000000001,0.1420173
miscommunicationRate,0.043000000000000003,0,0.3865185,0.030108049999999997
miscommunicationRate,0.043000000000000003,1,0.32991984999999996,0.10936219999999999
miscommunicationRate,0.043000000000000003,2,0.06483599999999999,0.03885965000000001
miscommunicationRate,0.043000000000000003,3,0.19466070000000005,0.13122635
miscommunicationRate,0.043000000000000003,4,0.70414175,0.10200905
miscommunicationRate,0.044,0,0.7911954999999999,0.56797875
miscommunicationRate,0.044,1,0.0386805,0.03870259999999999
miscommunicationRate,0.044,2,0.5323784,0.09042140000000001
miscommunicationRate,0.044,3,0.37266435,0.040908400000000004
miscommunicationRate,0.044,4,0.0687228,0.11193444999999999
miscommunicationRate,0.045,0,0.47302795,0.03919475
miscommunicationRate,0.045,1,0.9300759499999998,0.1775132
miscommunicationRate,0.045,2,0.29324175,0.08760085
miscommunicationRate,0.045,3,0.2615779999999999,0.08442720000000001
miscommunicationRate,0.045,4,0.08709565,0.02394625
miscommunicationRate,0.046,0,0.08140995,0.12572235
miscommunicationRate,0.046,1,0.22465395,0.04821615
miscommunicationRate,0.046,2,0.1501052,0.06762009999999999
miscommunicationRate,0.046,3,0.1464026,0.0259806
miscommunicationRate,0.046,4,0.08342015,0.14398125
miscommunicationRate,0.047,0,0.9281775000000001,0.08183845000000001
miscommunicationRate,0.047,1,0.4578735,0.14647715
miscommunicationRate,0.047,2,0.14918345,0.0892329
miscommunicationRate,0.047,3,0.21675204999999997,0.04669805
miscommunicationRate,0.047,4,0.4553960000000001,0.03622275
miscommunicationRate,0.048,0,0.7251793500000001,0.0503158
miscommunicationRate,0.048,1,0.5553316000000001,0.19338914999999998
miscommunicationRate,0.048,2,0.16075250000000002,0.17691205
miscommunicationRate,0.048,3,0.12838244999999998,0.053486650000000004
miscommunicationRate,0.048,4,0.06569015,0.09912960000000001
miscommunicationRate,0.049,0,0.09329794999999999,0.15638605
miscommunicationRate,0.049,1,0.11464350000000004,0.12822499999999998
miscommunicationRate,0.049,2,0.6150678999999999,0.23269469999999998
miscommunicationRate,0.049,3,0.18525455000000002,0.18176235
miscommunicationRate,0.049,4,0.0197996,0.06576335
miscommunicationRate,0.05,0,0.19405015,0.02650335
miscommunicationRate,0.05,1,0.1001093,0.19777535
miscommunicationRate,0.05,2,0.10390085,0.032244800000000004
miscommunicationRate,0.05,3,0.2810286,0.0398452
miscommunicationRate,0.05,4,0.17666445,0.053263649999999996
miscommunicationRate,0.051000000000000004,0,0.05318355,0.22762449999999998
miscommunicationRate,0.051000000000000004,1,0.11896985,0.0367804
miscommunicationRate,0.051000000000000004,2,0.9064502000000003,0.1027086
miscommunicationRate,0.051000000000000004,3,0.047948450000000004,0.10054905
miscommunicationRate,0.051000000000000004,4,0.0637854,0.0192718
miscommunicationRate,0.052000000000000005,0,0.97771575,0.0542834
miscommunicationRate,0.052000000000000005,1,0.5300972500000001,0.07603250000000002
miscommunicationRate,0.052000000000000005,2,0.7438975999999999,0.1766279
miscommunicationRate,0.052000000000000005,3,0.29034805,0.02823825
miscommunicationRate,0.052000000000000005,4,0.08231740000000001,0.1698036
miscommunicationRate,0.053,0,0.1291608,0.13374875
miscommunicationRate,0.053,1,0.9521331,0.34078679999999995
